section,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath
2015Q4,25.054787,121.511837,141,19e3,0,135.06,0,0,1,0,3,2015-08-28,1977-10-28,3,11,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0513873,121.5155936,364,13600,1,37.36,0,0,1,0,3,2015-08-25,2008-12-11,5,14,10,-1,TRUE,TRUE,TRUE,1,0,1
2015Q4,25.1187057,121.5289475,282,33e3,2,117.14,0,0,1,0,6,2015-08-11,1981-03-09,5,7,6,-1,TRUE,TRUE,FALSE,3,2,2
2015Q4,25.110206,121.538157,378,1e5,4,264.42,0,0,1,1,6,2015-08-07,1990-08-25,9,15,10,-1,TRUE,TRUE,TRUE,4,3,4
2015Q4,25.125302,121.526808,395,53e3,2,134.31,38.72,1,1,1,1,2015-08-10,2002-01-22,9,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0979007,121.5247656,545,31e3,1,56.90000000000001,14.65,1,1,0,6,2015-08-12,2014-06-18,3,7,6,-1,TRUE,FALSE,TRUE,2,1,1
2015Q4,25.0833776,121.521353,460,4e4,1,86.91,33.35,1,1,0,6,2015-08-12,2007-01-22,14,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.123661,121.524866,237,55e3,2,231.87,5.37,1,1,0,1,2015-08-09,1996-06-24,1,12,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.1131317,121.5167749,414,5e4,2,120.78,38.16,1,1,1,1,2015-08-12,2006-07-20,5,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.106544,121.5168576,289,55e3,2,190.01,0,0,1,2,1,2015-09-05,2015-02-03,2,9,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0529297,121.5604459,178,12500,1,70.4,0,0,1,0,7,2015-08-29,NA,2,3,5,-1,TRUE,FALSE,FALSE,2,2,1
2015Q4,25.0596891,121.5468865,338,44e3,2,130.12,0,0,1,0,7,2015-08-15,1979-04-30,6,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0260187,121.5546122,688,9e4,1,130.78,0,0,1,0,10,2015-08-31,2010-09-01,1,15,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.062258,121.5457688,478,27e3,0,56.54,0,0,1,0,7,2015-08-13,1984-09-15,1,15,1,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0667386,121.5265779,235,4e4,0,170.51,0,0,1,0,11,2015-09-05,1979-12-19,1,11,10,-1,FALSE,FALSE,TRUE,0,0,0
2015Q4,25.0826159,121.5511139,447,23e3,1,51.45,0,0,1,0,11,2015-08-14,2007-05-03,4,9,8,-1,TRUE,TRUE,FALSE,1,1,1
2015Q4,25.054484,121.5816147,227,44100,2,194.09,0,0,1,1,5,2015-08-26,2007-08-17,8,13,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.0576603,121.5230347,200,28e3,2,139.69,0,0,1,0,11,2015-08-27,1995-11-09,4,8,6,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0468527,121.5299559,341,78e3,2,229.03,0,0,1,0,11,2015-08-15,2011-03-22,4,12,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0531557,121.5384114,587,6e4,1,102.14,0,0,1,0,11,2015-08-15,2012-03-23,5,7,6,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.054863,121.537651,890,65e3,2,73,0,0,1,0,11,2015-08-15,2010-03-24,2,14,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.0783433,121.5658219,304,113e3,0,371.57000000000005,0,0,1,1,5,2015-09-04,2000-02-16,11,12,2,-1,TRUE,TRUE,FALSE,5,0,0
2015Q4,25.0501688,121.5298459,351,32e3,1,91.04,0,0,1,0,11,2015-08-13,1969-04-18,1,4,5,-1,TRUE,FALSE,FALSE,2,2,1
2015Q4,25.05505,121.5264885,261,18e3,2,68.95,0,0,1,0,11,2015-08-14,1978-09-07,12,12,1,-1,TRUE,TRUE,FALSE,2,1,2
2015Q4,25.0639349,121.522626,384,23e3,0,59.97,0,0,1,0,11,2015-08-10,NA,6,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0515322,121.5352159,153,2e4,1,130.32,0,0,1,0,11,2015-08-15,1980-12-12,4,5,5,-1,TRUE,FALSE,FALSE,3,2,1
2015Q4,25.0629946,121.5241052,318,33e3,0,103.8,0,0,1,0,11,2015-08-31,1984-06-22,9,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0604041,121.5221143,328,66e3,2,201.11,0,0,1,0,11,2015-09-04,2012-09-24,3,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.015872,121.53136,1588,18e4,1,113.38,0,0,2,0,12,2015-08-31,1971-01-20,1,4,3,-1,TRUE,FALSE,FALSE,0,1,1
2015Q4,25.0269987,121.5199051,468,58600,1,125.14,0,0,1,0,12,2015-08-14,2010-09-03,4,7,6,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.047262,121.5318616,490,85e3,2,173.42999999999995,16.05,1,2,0,11,2015-08-28,1980-12-31,1,12,3,-1,TRUE,TRUE,TRUE,0,2,2
2015Q4,25.0431993,121.5475863,677,25e3,1,36.94,0,0,1,0,2,2015-08-25,2004-03-11,2,6,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0252442,121.5534907,549,2e4,1,36.43,0,0,1,0,2,2015-08-21,2009-01-09,1,14,10,-1,TRUE,TRUE,TRUE,1,2,1
2015Q4,25.032965,121.529644,667,45e3,1,67.48,0,0,1,0,2,2015-08-23,2007-09-11,9,10,6,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0266083,121.5438961,859,4e4,1,46.56,0,0,1,0,2,2015-08-26,2008-01-25,2,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0357826,121.5556525,334,36e3,2,107.94,0,0,1,0,2,2015-09-01,NA,5,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0264032,121.5532659,306,37500,2,122.69,0,0,1,0,2,2015-09-03,1985-01-09,4,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0283708,121.5467349,515,2e4,1,38.81,0,0,1,0,2,2015-09-05,2009-01-15,5,8,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.026293,121.5501976,1048,17e4,0,162.21,0,0,1,0,2,2015-08-17,1987-08-14,1,6,6,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0391486,121.5441208,325,7e4,3,215.46,0,0,1,0,2,2015-09-04,NA,2,7,6,-1,TRUE,TRUE,FALSE,4,2,3
2015Q4,25.0382984,121.5440218,772,105e3,2,135.94,21.93,1,1,1,2,2015-09-02,2012-11-13,2,13,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0379687,121.5575218,449,25e3,1,55.7,0,0,1,0,2,2015-09-03,NA,12,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0516888,121.543275,193,57e3,1,295.3,0,0,1,0,11,2015-08-08,1972-04-08,1,11,1,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0496424,121.589797,232,42e3,2,181.3,113,0,2,0,4,2015-08-03,NA,1,4,5,-1,TRUE,FALSE,FALSE,0,2,2
2015Q4,25.042916,121.5494161,426,63e3,2,148.04,0,0,1,0,2,2015-08-29,NA,8,12,10,-1,TRUE,TRUE,FALSE,3,2,2
2015Q4,25.0498408,121.5175818,468,27e3,1,57.73,0,0,1,0,3,2015-08-17,2011-12-05,9,15,10,-1,TRUE,TRUE,TRUE,0,1,1
2015Q4,25.0299515,121.5183336,408,65e3,1,159.17000000000004,0,0,1,0,12,2015-08-23,2010-03-01,9,18,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,24.9878522,121.5757327,289,3e4,2,103.67,0,0,1,1,9,2015-08-31,1999-04-13,1,12,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,24.988767,121.552995,269,2e4,2,74.3,0,0,1,0,9,2015-08-27,NA,-1,2,9,-1,TRUE,FALSE,FALSE,2,2,2
2015Q4,25.012837,121.5355596,2674,26500,0,9.91,0,0,1,0,12,2015-08-04,NA,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0241662,121.5241553,402,52e3,2,129.24,0,0,1,0,12,2015-08-10,1996-12-18,-1,2,3,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0864375,121.5573647,484,8e4,0,165.29,0,0,1,1,5,2015-08-24,2000-08-31,6,10,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0522884,121.5321795,802,4e4,2,49.90000000000001,0,0,1,0,11,2015-08-22,2010-09-17,18,18,10,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.0516678,121.5229393,418,75e3,1,179.5,106,1,1,0,11,2015-08-22,NA,1,3,5,-1,TRUE,FALSE,TRUE,2,1,1
2015Q4,25.0528258,121.5333503,603,205445,0,340.43,0,0,0,0,11,2015-08-11,1986-09-26,9,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0506792,121.5384738,528,11e4,2,208.14,0,0,1,1,11,2015-09-05,2004-03-30,4,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0625501,121.5432045,248,5e4,2,201.35,0,0,1,0,11,2015-09-07,1986-11-25,11,19,6,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.0779486,121.5761988,497,11500,1,23.14,40.23,1,0,0,5,2015-08-29,1980-06-27,4,4,5,-1,TRUE,FALSE,TRUE,1,0,1
2015Q4,25.077699,121.5825388,310,3e4,1,96.91,18.65,1,1,1,5,2015-08-29,1997-12-01,5,9,6,-1,TRUE,TRUE,FALSE,2,2,1
2015Q4,25.0796946,121.5729014,406,21e4,0,516.98,0,0,1,0,5,2015-08-24,2004-06-01,1,10,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.069316,121.6126784,531,4e4,0,75.30000000000003,0,0,1,0,5,2015-08-31,1986-11-28,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0526041,121.5372001,555,33e3,1,59.47,0,0,1,0,11,2015-09-01,1992-12-17,2,9,6,-1,TRUE,FALSE,TRUE,2,2,1
2015Q4,25.06417,121.5245646,668,5e4,1,74.83,0,0,1,0,11,2015-08-31,2005-12-07,11,14,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0410231,121.5745955,919,4e4,1,43.54,0,0,1,0,10,2015-08-26,2005-05-31,4,11,10,-1,TRUE,TRUE,TRUE,1,2,1
2015Q4,25.0469316,121.5676258,392,3e4,2,76.48,0,0,1,0,10,2015-09-02,2013-11-07,5,13,10,-1,TRUE,TRUE,TRUE,2,1,2
2015Q4,25.0516995,121.5601849,454,24e4,0,528.92,0,0,0,0,7,2015-08-14,1992-02-18,8,15,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0973243,121.5238466,248,19e3,1,76.62,30.6,1,1,0,6,2015-08-31,1969-09-18,2,3,5,-1,TRUE,FALSE,FALSE,2,2,1
2015Q4,25.048493,121.5187377,665,61500,1,92.48,0,0,1,0,3,2015-08-23,2009-07-24,14,18,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.044641,121.506596,669,5e4,1,74.75,0,0,1,0,8,2015-08-24,2012-03-20,16,27,10,-1,TRUE,TRUE,TRUE,1,2,1
2015Q4,25.0452642,121.5146888,2864,231e3,0,80.67,0,0,0,0,12,2015-08-10,1971-11-28,1,9,6,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0576075,121.519383,559,7e4,2,125.26,0,0,1,0,3,2015-08-24,2013-08-26,11,13,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0576075,121.519383,1495,16e4,0,107.05,0,0,1,0,3,2015-08-19,NA,1,2,3,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.08771,121.508718,588,43e3,0,73.16,0,0,1,0,6,2015-08-18,1981-09-10,-1,5,9,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0860551,121.5112047,134,15e3,1,111.94,0,0,1,0,6,2015-08-14,1980-10-17,3,5,5,-1,TRUE,FALSE,TRUE,3,1,1
2015Q4,25.0835942,121.5246206,386,3e4,1,77.74000000000002,0,0,1,1,6,2015-09-08,1998-12-11,2,13,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0583925,121.6073763,194,27e3,1,139.14,0,0,1,1,4,2015-08-11,2005-03-21,7,9,6,-1,TRUE,TRUE,TRUE,3,2,1
2015Q4,25.0529949,121.6164955,286,9500,3,33.22,0,0,0,0,4,2015-08-16,NA,4,5,5,-1,TRUE,FALSE,TRUE,3,0,3
2015Q4,25.028156,121.5642697,259,48e3,2,185.5,0,0,1,0,10,2015-09-08,1985-08-28,1,6,6,-1,TRUE,FALSE,FALSE,1,2,2
2015Q4,25.0371818,121.5579159,391,25e3,1,63.99,0,0,1,0,10,2015-08-24,1993-12-29,2,9,6,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.038531,121.579667,285,25e3,1,87.8,0,0,1,0,10,2015-08-17,NA,3,4,5,-1,TRUE,FALSE,TRUE,3,2,1
2015Q4,25.0760973,121.5729956,285,14e4,1,491.5,0,0,1,0,5,2015-08-13,2007-02-15,2,11,10,-1,TRUE,TRUE,TRUE,0,2,1
2015Q4,25.0769349,121.5801441,220,23e3,2,104.74,0,0,1,0,5,2015-08-31,1992-07-20,4,18,6,-1,TRUE,TRUE,FALSE,3,2,2
2015Q4,25.0826159,121.5511139,403,36e3,1,89.28999999999998,0,0,1,0,11,2015-08-24,2007-05-03,6,9,6,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.064475,121.5256695,1307,45e3,1,34.42,0,0,1,0,11,2015-08-18,2005-12-07,1,14,10,-1,TRUE,TRUE,FALSE,1,2,1
2015Q4,25.0630116,121.5244641,214,17e3,1,79.49,0,0,1,0,11,2015-08-19,1968-04-15,3,4,5,-1,TRUE,FALSE,TRUE,2,2,1
2015Q4,25.082885,121.5618128,470,48e3,1,102.07,0,0,1,0,11,2015-09-04,2010-12-01,5,10,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0282069,121.5096176,183,18500,1,101.31,0,0,1,0,12,2015-08-15,1982-02-13,3,5,5,-1,TRUE,FALSE,TRUE,3,2,1
2015Q4,25.0315748,121.5188063,1171,3e4,1,25.62,0,0,1,0,12,2015-08-28,2005-06-07,6,11,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0238533,121.5231397,609,22400,1,36.8,0,0,1,0,12,2015-08-31,1998-02-09,1,6,6,-1,TRUE,FALSE,FALSE,1,1,1
2015Q4,25.0238533,121.5231397,609,22400,1,36.8,0,0,1,0,12,2015-08-31,1998-02-09,1,6,6,-1,TRUE,FALSE,FALSE,1,1,1
2015Q4,25.0417021,121.5497931,549,9e4,0,163.94,0,0,1,0,2,2015-08-11,NA,3,14,1,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0437338,121.5451844,393,6500,0,16.53,0,0,0,0,2,2015-08-20,NA,5,5,7,-1,TRUE,FALSE,TRUE,1,0,0
2015Q4,25.0344053,121.5269823,2228,2e5,1,89.76,0,0,1,0,2,2015-08-31,1966-10-12,1,4,3,-1,TRUE,FALSE,FALSE,0,1,1
2015Q4,25.0376466,121.5514667,424,58818,2,138.76,0,0,1,0,2,2015-08-13,1978-09-12,3,12,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0394036,121.5443985,470,9e4,2,191.57,0,0,1,0,2,2015-09-07,2010-02-12,6,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.024754,121.5475913,302,43e3,2,142.18,0,0,1,0,2,2015-08-29,NA,1,14,1,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0104295,121.5370138,919,18e4,0,195.89,10.11,1,1,0,9,2015-08-17,NA,1,NA,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0210852,121.527026,347,8e4,0,230.31,0,0,1,0,12,2015-08-28,1978-01-17,1,12,3,-1,FALSE,FALSE,TRUE,0,0,0
2015Q4,25.0428027,121.532782,473,54e3,0,114.2,7.82,1,1,0,12,2015-09-08,2009-12-22,2,15,1,-1,FALSE,FALSE,FALSE,0,0,0
2015Q4,25.0479767,121.5444731,459,106400,0,231.72,0,0,2,0,11,2015-08-27,1983-09-03,1,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0598864,121.5334014,286,47e3,0,164.21,0,0,1,0,11,2015-08-27,1970-01-31,6,11,10,-1,FALSE,TRUE,TRUE,0,0,0
2015Q4,25.0649087,121.5256777,633,65e3,1,102.64,0,0,1,0,11,2015-08-18,2011-07-26,1,13,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0547671,121.542456,514,76e3,1,147.88,0,0,1,0,11,2015-08-20,2005-05-16,5,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.06417,121.5245646,604,78e3,2,129.16,0,0,1,0,11,2015-08-30,2005-12-07,14,14,10,-1,TRUE,TRUE,TRUE,3,1,2
2015Q4,25.0326825,121.5651137,408,26e3,1,63.78,0,0,1,0,10,2015-08-24,1997-09-26,6,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.1073597,121.5229753,232,3e4,2,129.26,27,1,1,0,6,2015-09-09,1982-09-20,1,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q4,25.1078258,121.5247221,458,93800,2,204.89,0,0,1,0,6,2015-08-12,2011-03-02,4,7,6,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.1187622,121.5282437,513,78e3,2,151.99,0,0,1,0,6,2015-08-25,1984-11-13,4,7,6,-1,TRUE,TRUE,TRUE,3,1,2
2015Q4,25.048493,121.5187377,750,57e3,1,76.05,0,0,1,0,3,2015-08-24,2009-07-24,11,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.1157247,121.5171391,468,65e3,2,138.77,0,0,1,0,1,2015-08-24,2006-06-30,9,15,10,-1,TRUE,TRUE,TRUE,3,1,2
2015Q4,25.1063911,121.5161176,386,78e3,2,202.02,0,0,1,0,1,2015-08-24,2006-11-28,13,14,10,-1,TRUE,TRUE,TRUE,3,1,2
2015Q4,25.1163995,121.5339561,482,12e4,2,249.16000000000003,0,0,1,0,6,2015-08-28,1995-11-03,211,26,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,NA,25.0520674,312,5e4,2,160.07999999999996,0,0,1,0,7,2015-08-21,1983-08-27,5,6,6,-1,TRUE,FALSE,TRUE,3,2,2
2015Q4,25.0374729,121.5611808,445,132500,2,297.9600000000001,0,0,1,1,10,2015-09-01,2006-01-24,3,11,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0322281,121.5604846,1031,53e3,1,51.43,0,0,1,0,10,2015-09-04,2007-12-25,6,19,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0411038,121.5762524,699,3e4,1,42.91,0,0,1,0,10,2015-09-07,2005-10-06,2,11,8,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.045894,121.568593,459,32955,1,71.84,0,0,1,0,10,2015-09-07,2007-05-24,12,14,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0496362,121.533209,378,102e3,0,269.94,0,0,1,0,11,2015-09-09,1986-03-24,5,12,1,-1,TRUE,TRUE,FALSE,2,1,0
2015Q4,25.060448,121.5353641,244,44e3,2,180.68,0,0,1,0,11,2015-09-09,1979-10-24,7,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0819507,121.5490274,280,2e4,1,71.32,0,0,1,0,11,2015-08-20,1971-12-02,3,4,5,-1,TRUE,FALSE,TRUE,1,1,1
2015Q4,25.0538935,121.5270172,490,42e3,1,85.78,0,0,1,0,11,2015-08-15,1989-05-17,12,15,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.0618555,121.5817696,257,70048,0,272.43,272.43,1,1,0,5,2015-08-25,2013-01-10,4,8,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0766785,121.5724825,363,447612,0,1233.09,1233.09,1,1,0,5,2015-08-31,2005-06-07,3,11,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0571759,121.52326,534,37e3,1,69.35,0,0,1,0,11,2015-08-26,2001-11-12,14,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.0851978,121.595547,272,25e3,2,92.01,0,0,1,0,5,2015-08-31,1986-07-19,3,5,5,-1,TRUE,FALSE,TRUE,3,2,2
2015Q4,25.038834,121.556207,511,26e3,1,50.91,0,0,1,0,2,2015-08-12,NA,2,4,5,-1,TRUE,FALSE,FALSE,1,1,1
2015Q4,25.0436973,121.5457288,910,7e4,0,76.93,0,0,1,0,2,2015-08-12,1984-02-16,1,7,3,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0209763,121.5528956,439,56e3,2,127.61,0,0,1,0,2,2015-08-27,2004-02-19,9,19,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0382005,121.5467397,519,91954,0,177.32,0,0,0,0,2,2015-08-14,1983-07-25,13,14,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.027944,121.552305,NA,6e3,0,0,0,0,0,1,2,2015-08-31,NA,-1,NA,7,-1,TRUE,FALSE,FALSE,0,0,0
2015Q4,25.0417021,121.5497931,607,28e3,1,46.12,0,0,1,0,2,2015-09-08,NA,13,14,10,-1,TRUE,FALSE,FALSE,1,1,1
2015Q4,25.0639349,121.522626,289,75e3,1,259.12,0,0,1,0,11,2015-09-07,1982-06-09,8,12,1,-1,TRUE,TRUE,FALSE,5,0,1
2015Q4,25.041004,121.577475,403,83e3,1,206,0,0,1,0,10,2015-09-11,1993-08-13,21,28,1,-1,TRUE,TRUE,FALSE,4,0,1
2015Q4,25.0221068,121.5565253,456,45e3,0,98.74,0,0,1,0,10,2015-08-26,NA,1,4,3,-1,FALSE,FALSE,TRUE,0,0,0
2015Q4,25.033291,121.5699,731,32e4,4,438.03,0,0,1,1,10,2015-08-25,2012-05-28,5,22,10,-1,TRUE,TRUE,TRUE,3,2,4
2015Q4,25.0536429,121.544471,452,2e4,1,44.2,0,0,1,0,7,2015-09-09,NA,8,12,10,-1,TRUE,TRUE,FALSE,1,1,1
2015Q4,25.1187622,121.5282437,340,32e3,2,94.09,0,0,1,0,6,2015-09-12,1976-08-04,2,5,5,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.1200447,121.5266383,327,79e3,2,241.36,0,0,1,0,6,2015-09-01,1995-03-07,4,7,6,-1,TRUE,TRUE,TRUE,4,2,2
2015Q4,25.1233607,121.5313467,370,16e3,1,43.25,0,0,1,0,6,2015-09-14,1995-06-19,1,8,6,-1,TRUE,TRUE,FALSE,1,1,1
2015Q4,25.1141396,121.5176631,340,71e3,2,208.55,0,0,1,0,1,2015-09-08,2008-09-30,1,18,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0343008,121.5323026,584,52500,2,89.84,472,0,1,0,12,2015-09-13,2007-06-08,3,6,6,-1,TRUE,FALSE,FALSE,3,2,2
2015Q4,25.0437982,121.5143754,353,42e3,1,118.91,0,0,1,0,12,2015-08-24,1994-07-01,8,12,1,-1,TRUE,TRUE,TRUE,0,1,1
2015Q4,25.0399857,121.5299883,282,53333,2,189.06,0,0,1,1,12,2015-08-12,2008-12-19,5,7,6,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0431529,121.505942,454,116640,0,257.06,0,0,1,0,8,2015-08-12,1990-10-04,11,13,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.053117,121.507558,257,23e3,1,89.37,0,0,1,0,3,2015-08-12,1981-01-22,4,7,6,-1,TRUE,TRUE,TRUE,3,1,1
2015Q4,25.0416118,121.5264268,578,36e3,2,62.24,0,0,1,1,12,2015-09-03,2007-01-29,11,11,10,-1,TRUE,TRUE,TRUE,1,1,2
2015Q4,25.04319,121.5096789,319,19e3,0,59.65,7.13,1,1,0,12,2015-09-14,1981-04-02,5,10,1,-1,FALSE,TRUE,TRUE,0,0,0
2015Q4,25.0780642,121.5816991,175,22500,2,128.31,0,0,1,0,5,2015-08-20,1984-01-27,4,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2015Q4,NA,25.0568968,193,6e4,2,310.17,0,0,1,1,11,2015-09-03,2010-07-01,7,13,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0797085,121.5654561,303,218520,0,722.38,0,0,1,3,5,2015-09-11,2002-01-28,4,6,2,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.055962,121.523216,238,25e3,1,105.17,0,0,1,0,11,2015-09-10,1999-04-27,12,14,10,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0345606,121.5553623,353,49800,2,140.98,0,0,1,0,2,2015-09-01,NA,2,7,6,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0322761,121.5491635,524,45e3,0,85.83,0,0,1,0,2,2015-09-08,1983-07-14,6,20,1,-1,TRUE,TRUE,FALSE,2,1,0
2015Q4,25.0266083,121.5438961,764,42e3,1,54.98,0,0,1,0,2,2015-08-26,2006-04-10,5,7,6,-1,TRUE,TRUE,TRUE,2,2,1
2015Q4,25.0306398,121.541996,326,43e3,2,131.94,0,0,1,0,2,2015-09-03,1987-07-07,8,15,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,25.0357491,121.5568327,324,35e3,1,108.01,0,0,1,0,2,2015-09-07,1981-09-17,4,7,6,-1,TRUE,TRUE,TRUE,3,2,1
2015Q4,24.9947989,121.541405,311,3e4,1,96.57,0,0,1,0,9,2015-08-29,2010-09-30,14,3,10,-1,TRUE,TRUE,TRUE,2,1,1
2015Q4,25.0158852,121.5328386,335,38e3,2,113.57,0,0,1,0,12,2015-09-11,2005-12-29,14,15,10,-1,TRUE,TRUE,TRUE,2,2,2
2015Q4,24.9864392,121.5840495,284,15e3,1,52.8,0,0,1,0,9,2015-09-15,2010-07-30,5,5,6,-1,TRUE,TRUE,TRUE,1,1,1
2015Q4,25.0338207,121.5246232,288,7e4,3,243.47,0,0,1,0,2,2015-09-08,1990-06-29,15,16,10,-1,TRUE,TRUE,TRUE,4,2,3
2015Q4,25.028534,121.526444,513,2e5,0,389.81,389.81,1,1,0,2,2015-09-09,1992-08-13,4,12,1,-1,FALSE,FALSE,TRUE,1,0,0
2015Q4,25.028294,121.53043,425,6e4,1,141.31,0,0,1,0,2,2015-09-09,2007-07-20,4,7,6,-1,TRUE,TRUE,TRUE,3,1,1
2015Q4,25.0385567,121.5357181,530,27e4,3,509,0,0,0,0,2,2014-10-10,2005-10-05,218,28,10,-1,TRUE,TRUE,FALSE,3,2,3
2015Q4,25.0528258,121.5333503,480,141400,0,294.45,32.16,1,2,0,11,2015-09-04,1972-12-27,6,11,1,-1,FALSE,TRUE,FALSE,0,0,0
2015Q4,25.0619402,121.5397298,373,56e3,2,150.13,0,0,1,0,11,2015-09-11,1996-10-19,12,12,10,-1,TRUE,TRUE,TRUE,3,2,2
2015Q4,25.0802328,121.575526,436,24e3,1,55.05,0,0,1,0,5,2015-09-10,2010-11-23,11,18,10,-1,TRUE,TRUE,TRUE,1,1,1
